date,latitude,longitude,count,frp
2023-11-16,30.60,74.82,1,1.74
2023-11-16,30.60,74.88,5,18.85
2023-11-16,30.60,74.94,4,12.37
2023-11-16,30.60,75.00,5,29.27
2023-11-16,30.60,75.06,8,44.92
2023-11-16,30.60,75.12,7,29.80
2023-11-16,30.60,75.18,6,19.46
2023-11-16,30.60,75.24,4,25.83
2023-11-16,30.60,75.30,7,26.11
2023-11-16,30.60,75.36,13,82.21
2023-11-16,30.60,75.42,4,18.91
2023-11-16,30.60,75.48,3,13.98
2023-11-16,30.60,75.54,4,35.84
2023-11-16,30.60,75.60,3,14.48
2023-11-16,30.60,75.66,6,44.57
2023-11-16,30.60,75.72,1,2.37
2023-11-16,30.60,75.84,1,12.47
2023-11-16,30.60,76.02,3,13.16
2023-11-16,30.66,74.22,1,8.82
2023-11-16,30.66,74.28,2,5.39
2023-11-16,30.66,74.34,1,3.82
2023-11-16,30.66,74.40,3,9.32
2023-11-16,30.66,74.58,1,10.59
2023-11-16,30.66,74.70,2,12.28
2023-11-16,30.66,74.82,2,31.99
2023-11-16,30.66,74.88,8,35.29
2023-11-16,30.66,74.94,11,82.56
2023-11-16,30.66,75.00,2,8.15
2023-11-16,30.66,75.18,6,58.13
2023-11-16,30.66,75.24,8,38.47
2023-11-16,30.66,75.30,4,20.17
2023-11-16,30.66,75.36,6,52.04
2023-11-16,30.66,75.42,1,3.94
2023-11-16,30.66,75.48,4,15.95
2023-11-16,30.66,75.54,5,14.77
2023-11-16,30.66,75.60,4,10.73
2023-11-16,30.66,75.66,5,36.40
2023-11-16,30.66,75.72,1,4.13
2023-11-16,30.66,75.78,1,1.83
2023-11-16,30.66,75.84,1,1.88
2023-11-16,30.66,75.90,3,9.24
2023-11-16,30.66,75.96,1,6.74
2023-11-16,30.66,76.14,1,2.30
2023-11-16,30.66,76.26,1,0.69
2023-11-16,30.72,74.28,1,2.34
2023-11-16,30.72,74.34,1,2.19
2023-11-16,30.72,74.40,3,15.28
2023-11-16,30.72,74.82,6,51.53
2023-11-16,30.72,74.88,1,2.19
2023-11-16,30.72,74.94,10,52.57
2023-11-16,30.72,75.00,2,7.17
2023-11-16,30.72,75.06,5,18.08
2023-11-16,30.72,75.12,6,40.01
2023-11-16,30.72,75.18,3,40.50
2023-11-16,30.72,75.24,8,68.76
2023-11-16,30.72,75.30,1,3.30
2023-11-16,30.72,75.42,3,5.57
2023-11-16,30.72,75.48,1,42.26
2023-11-16,30.72,75.54,6,39.18
2023-11-16,30.72,75.60,4,58.23
2023-11-16,30.72,75.72,2,8.63
2023-11-16,30.72,75.78,2,7.32
2023-11-16,30.72,75.84,4,19.96
2023-11-16,30.72,75.90,1,2.43
2023-11-16,30.72,75.96,1,2.08
2023-11-16,30.78,74.28,5,35.54
2023-11-16,30.78,74.34,2,24.41
2023-11-16,30.78,74.40,1,1.96
2023-11-16,30.78,74.70,1,1.40
2023-11-16,30.78,74.76,1,2.37
2023-11-16,30.78,74.88,1,6.99
2023-11-16,30.78,74.94,3,29.48
2023-11-16,30.78,75.00,4,22.59
2023-11-16,30.78,75.06,2,11.80
2023-11-16,30.78,75.12,7,57.76
2023-11-16,30.78,75.18,2,19.54
2023-11-16,30.78,75.24,2,14.16
2023-11-16,30.78,75.30,4,17.03
2023-11-16,30.78,75.42,9,87.33
2023-11-16,30.78,75.54,3,20.09
2023-11-16,30.78,75.60,3,15.42
2023-11-16,30.78,75.72,1,2.42
2023-11-16,30.78,75.78,1,1.53
2023-11-16,30.78,75.90,3,11.36
2023-11-16,30.78,76.32,2,9.49
2023-11-16,30.84,74.34,1,6.14
2023-11-16,30.84,74.46,1,3.02
2023-11-16,30.84,74.52,2,10.64
2023-11-16,30.84,74.94,2,25.97
2023-11-16,30.84,75.00,3,10.27
2023-11-16,30.84,75.06,3,19.37
2023-11-16,30.84,75.18,5,13.68
2023-11-16,30.84,75.24,2,10.41
2023-11-16,30.84,75.30,3,11.71
2023-11-16,30.84,75.36,1,2.90
2023-11-16,30.84,75.48,1,5.18
2023-11-16,30.84,75.54,2,8.13
2023-11-16,30.84,75.60,1,1.70
2023-11-16,30.84,75.66,2,5.10
2023-11-16,30.84,75.72,1,1.71
2023-11-16,30.84,75.78,2,3.97
2023-11-16,30.84,76.08,1,5.14
2023-11-16,30.90,74.46,3,14.64
2023-11-16,30.90,74.52,4,14.83
2023-11-16,30.90,74.64,1,9.58
2023-11-16,30.90,74.70,1,3.97
2023-11-16,30.90,75.00,3,12.25
2023-11-16,30.90,75.06,1,8.34
2023-11-16,30.90,75.12,6,42.57
2023-11-16,30.90,75.18,10,34.34
2023-11-16,30.90,75.24,5,29.28
2023-11-16,30.90,75.30,2,5.79
2023-11-16,30.90,75.36,4,21.22
2023-11-16,30.90,75.42,2,25.24
2023-11-16,30.90,75.48,1,3.40
2023-11-16,30.90,75.54,2,32.13
2023-11-16,30.90,75.60,1,5.78
2023-11-16,30.90,75.66,1,2.03
2023-11-16,30.90,75.72,1,2.73
2023-11-16,30.90,77.94,1,0.73
2023-11-16,30.96,74.58,1,4.14
2023-11-16,30.96,74.70,1,4.85
2023-11-16,30.96,74.76,1,21.00
2023-11-16,30.96,74.82,5,67.52
2023-11-16,30.96,74.88,1,5.86
2023-11-16,30.96,74.94,1,11.85
2023-11-16,30.96,75.06,4,65.78
2023-11-16,30.96,75.12,3,12.72
2023-11-16,30.96,75.18,2,6.27
2023-11-16,30.96,75.24,1,3.05
2023-11-16,30.96,75.30,5,19.53
2023-11-16,30.96,75.36,1,4.83
2023-11-16,30.96,75.42,4,28.76
2023-11-16,30.96,75.54,3,11.10
2023-11-16,30.96,75.60,2,56.43
2023-11-16,30.96,75.66,1,4.45
2023-11-16,30.96,75.84,1,4.81
2023-11-16,30.96,75.90,1,2.24
2023-11-16,30.96,76.02,1,2.28
2023-11-16,30.96,76.08,1,35.59
2023-11-16,30.96,76.14,1,2.73
2023-11-16,30.96,77.88,2,6.22
2023-11-16,30.96,77.94,4,27.21
2023-11-16,31.02,74.70,1,1.78
2023-11-16,31.02,74.76,2,6.09
2023-11-16,31.02,74.82,2,29.22
2023-11-16,31.02,74.94,5,44.01
2023-11-16,31.02,75.00,2,5.89
2023-11-16,31.02,75.12,3,25.46
2023-11-16,31.02,75.18,7,48.64
2023-11-16,31.02,75.24,7,55.06
2023-11-16,31.02,75.30,5,29.78
2023-11-16,31.02,75.42,1,3.59
2023-11-16,31.02,75.48,1,4.32
2023-11-16,31.02,75.54,1,3.85
2023-11-16,31.02,75.60,1,8.51
2023-11-16,31.02,75.72,1,2.41
2023-11-16,31.02,75.78,1,3.35
2023-11-16,31.02,75.84,3,18.27
2023-11-16,31.02,75.96,2,7.24
2023-11-16,31.02,76.14,1,2.01
2023-11-16,31.08,74.76,1,3.08
2023-11-16,31.08,74.82,3,28.25
2023-11-16,31.08,74.94,2,8.25
2023-11-16,31.08,75.00,5,45.92
2023-11-16,31.08,75.06,1,8.53
2023-11-16,31.08,75.12,1,2.91
2023-11-16,31.08,75.24,2,14.20
2023-11-16,31.08,75.30,1,4.77
2023-11-16,31.08,75.36,4,13.99
2023-11-16,31.08,75.42,5,21.36
2023-11-16,31.08,75.48,3,20.21
2023-11-16,31.08,75.54,1,2.53
2023-11-16,31.08,75.66,2,16.32
2023-11-16,31.08,75.72,4,14.34
2023-11-16,31.08,75.78,3,8.68
2023-11-16,31.08,75.84,1,3.46
2023-11-16,31.08,75.90,2,4.67
2023-11-16,31.08,76.14,1,16.13
2023-11-16,31.14,74.76,1,1.18
2023-11-16,31.14,74.94,3,69.83
2023-11-16,31.14,75.30,1,6.94
2023-11-16,31.14,75.54,1,5.89
2023-11-16,31.14,75.66,1,3.04
2023-11-16,31.14,75.72,1,3.27
2023-11-16,31.14,75.78,1,2.94
2023-11-16,31.14,75.90,2,5.64
2023-11-16,31.14,75.96,1,2.46
2023-11-16,31.20,74.82,1,3.67
2023-11-16,31.20,75.54,2,7.58
2023-11-16,31.20,75.60,2,6.96
2023-11-16,31.20,75.72,1,1.87
2023-11-16,31.26,74.70,1,10.17
2023-11-16,31.26,75.00,1,7.11
2023-11-16,31.26,75.18,1,4.04
2023-11-16,31.26,75.24,1,2.81
2023-11-16,31.26,75.42,1,3.60
2023-11-16,31.26,75.66,1,9.98
2023-11-16,31.26,75.72,2,9.77
2023-11-16,31.26,76.92,1,0.46
2023-11-16,31.32,74.94,2,6.48
2023-11-16,31.32,75.12,1,2.58
2023-11-16,31.32,75.30,1,3.46
2023-11-16,31.32,75.72,1,5.12
2023-11-16,31.32,75.84,1,4.11
2023-11-16,31.38,74.70,3,31.52
2023-11-16,31.38,74.82,1,3.30
2023-11-16,31.38,74.88,1,8.85
2023-11-16,31.38,75.18,1,3.68
2023-11-16,31.38,75.24,1,11.18
2023-11-16,31.38,75.72,2,4.99
2023-11-16,31.38,75.78,1,3.20
2023-11-16,31.44,75.24,2,20.35
2023-11-16,31.44,75.60,1,3.91
2023-11-16,31.44,75.84,1,1.89
2023-11-16,31.50,74.82,1,2.44
2023-11-16,31.50,75.18,1,7.80
2023-11-16,31.50,75.42,1,2.40
2023-11-16,31.56,75.36,1,3.18
2023-11-16,31.62,74.64,1,1.87
2023-11-16,31.62,75.48,1,2.27
2023-11-16,31.62,75.66,2,8.64
2023-11-16,31.62,77.70,1,6.66
2023-11-16,31.68,74.64,2,5.43
2023-11-16,31.68,74.76,1,4.10
2023-11-16,31.74,74.52,1,3.13
2023-11-16,31.74,74.88,1,2.92
2023-11-16,31.80,74.64,1,1.83
2023-11-16,31.86,74.88,1,2.90
2023-11-16,31.86,75.12,1,2.21
2023-11-16,31.92,74.70,1,1.53
2023-11-16,31.92,75.12,1,1.48
2023-11-16,31.98,74.94,1,2.04
2023-11-16,32.22,75.36,2,7.51
2023-11-16,32.28,75.36,1,1.59
2023-11-16,32.46,74.88,1,2.97
2023-11-16,32.52,74.76,2,5.60
2023-11-16,32.64,74.70,1,4.22
2023-11-17,27.54,76.68,1,1.75
2023-11-17,27.66,78.30,1,0.50
2023-11-17,28.32,77.64,1,3.53
2023-11-17,28.68,76.56,1,0.63
2023-11-17,28.80,76.32,1,3.17
2023-11-17,28.80,76.62,1,6.67
2023-11-17,28.80,77.58,1,0.37
2023-11-17,28.86,76.38,1,3.40
2023-11-17,28.86,77.22,1,0.72
2023-11-17,28.86,77.46,1,2.04
2023-11-17,28.92,76.38,1,2.59
2023-11-17,28.92,77.40,2,5.30
2023-11-17,28.98,76.44,1,3.78
2023-11-17,29.04,77.94,1,2.67
2023-11-17,29.10,75.78,1,1.29
2023-11-17,29.16,76.38,1,2.84
2023-11-17,29.22,76.02,1,5.85
2023-11-17,29.22,76.20,1,2.66
2023-11-17,29.28,76.20,1,3.23
2023-11-17,29.34,73.86,1,5.15
2023-11-17,29.34,77.34,1,7.30
2023-11-17,29.34,78.78,1,5.85
2023-11-17,29.40,73.98,1,8.49
2023-11-17,29.40,74.04,1,8.34
2023-11-17,29.46,74.04,6,47.38
2023-11-17,29.46,74.10,4,78.27
2023-11-17,29.46,75.72,1,4.80
2023-11-17,29.46,77.58,2,7.82
2023-11-17,29.52,74.22,2,16.94
2023-11-17,29.52,74.52,1,1.84
2023-11-17,29.52,74.58,1,2.67
2023-11-17,29.52,74.64,1,5.06
2023-11-17,29.52,74.70,1,0.64
2023-11-17,29.52,75.12,1,4.17
2023-11-17,29.52,75.90,1,4.03
2023-11-17,29.52,76.14,1,3.48
2023-11-17,29.52,76.38,1,2.14
2023-11-17,29.52,76.74,2,6.17
2023-11-17,29.58,74.22,2,19.42
2023-11-17,29.58,74.28,3,32.01
2023-11-17,29.58,74.40,1,3.54
2023-11-17,29.58,74.46,1,4.03
2023-11-17,29.58,74.52,3,22.51
2023-11-17,29.58,75.36,1,4.76
2023-11-17,29.58,75.48,2,6.12
2023-11-17,29.58,76.32,1,2.84
2023-11-17,29.58,77.58,1,4.18
2023-11-17,29.64,74.40,1,4.88
2023-11-17,29.64,74.46,2,8.72
2023-11-17,29.64,75.48,2,22.56
2023-11-17,29.64,75.60,1,2.40
2023-11-17,29.64,75.72,2,4.82
2023-11-17,29.64,75.96,2,8.19
2023-11-17,29.64,76.38,1,18.30
2023-11-17,29.64,77.58,1,3.86
2023-11-17,29.70,75.30,1,8.94
2023-11-17,29.70,75.48,1,3.24
2023-11-17,29.70,75.60,1,9.67
2023-11-17,29.70,75.84,2,7.79
2023-11-17,29.70,76.20,1,2.08
2023-11-17,29.70,76.26,1,1.99
2023-11-17,29.76,75.54,1,6.77
2023-11-17,29.76,75.72,1,5.63
2023-11-17,29.76,76.02,1,3.07
2023-11-17,29.82,74.64,1,3.67
2023-11-17,29.82,75.84,1,2.96
2023-11-17,29.82,75.90,2,5.86
2023-11-17,29.82,75.96,1,3.58
2023-11-17,29.88,75.00,1,2.72
2023-11-17,29.88,75.96,2,15.48
2023-11-17,29.88,76.02,3,19.50
2023-11-17,29.88,77.82,1,1.79
2023-11-17,29.94,74.64,1,12.20
2023-11-17,29.94,75.66,1,2.22
2023-11-17,29.94,75.72,1,7.00
2023-11-17,29.94,75.96,4,12.61
2023-11-17,29.94,76.02,3,14.84
2023-11-17,29.94,76.08,2,3.26
2023-11-17,29.94,76.14,1,3.63
2023-11-17,30.00,74.46,1,4.93
2023-11-17,30.00,74.52,2,10.34
2023-11-17,30.00,74.58,1,7.33
2023-11-17,30.00,74.64,1,2.21
2023-11-17,30.00,74.70,1,31.37
2023-11-17,30.00,75.06,2,12.57
2023-11-17,30.00,75.12,1,6.07
2023-11-17,30.00,75.24,2,5.44
2023-11-17,30.00,75.66,4,31.88
2023-11-17,30.00,75.72,1,6.93
2023-11-17,30.00,75.84,4,18.37
2023-11-17,30.00,75.90,1,3.99
2023-11-17,30.00,75.96,5,78.52
2023-11-17,30.00,76.02,1,25.56
2023-11-17,30.00,76.14,1,2.11
2023-11-17,30.00,76.20,1,4.41
2023-11-17,30.06,74.16,1,3.78
2023-11-17,30.06,74.52,1,34.16
2023-11-17,30.06,74.64,3,25.14
2023-11-17,30.06,74.82,2,44.18
2023-11-17,30.06,75.00,2,6.90
2023-11-17,30.06,75.30,3,15.00
2023-11-17,30.06,75.54,4,57.90
2023-11-17,30.06,75.66,2,39.57
2023-11-17,30.06,75.78,2,9.27
2023-11-17,30.06,75.96,1,7.11
2023-11-17,30.06,76.08,4,35.99
2023-11-17,30.06,77.28,1,2.94
2023-11-17,30.12,74.52,2,12.67
2023-11-17,30.12,74.64,1,11.08
2023-11-17,30.12,74.70,6,22.70
2023-11-17,30.12,74.76,2,46.24
2023-11-17,30.12,74.82,1,5.56
2023-11-17,30.12,75.12,1,2.57
2023-11-17,30.12,75.18,3,15.97
2023-11-17,30.12,75.36,1,22.14
2023-11-17,30.12,75.48,2,8.28
2023-11-17,30.12,75.60,1,3.40
2023-11-17,30.12,75.84,1,2.00
2023-11-17,30.12,75.90,1,3.01
2023-11-17,30.12,77.40,1,2.23
2023-11-17,30.18,74.04,1,3.36
2023-11-17,30.18,74.46,1,4.70
2023-11-17,30.18,74.64,4,32.75
2023-11-17,30.18,74.82,1,7.63
2023-11-17,30.18,74.88,1,5.82
2023-11-17,30.18,75.00,1,1.69
2023-11-17,30.18,75.06,3,14.69
2023-11-17,30.18,75.12,1,5.36
2023-11-17,30.18,75.18,1,4.37
2023-11-17,30.18,75.24,4,16.59
2023-11-17,30.18,75.30,3,9.30
2023-11-17,30.18,75.36,3,20.54
2023-11-17,30.18,75.42,3,51.56
2023-11-17,30.18,75.48,6,20.70
2023-11-17,30.18,75.54,10,49.63
2023-11-17,30.18,75.66,1,3.00
2023-11-17,30.18,76.02,2,2.84
2023-11-17,30.18,76.08,1,4.60
2023-11-17,30.18,76.38,1,2.17
2023-11-17,30.18,76.44,1,2.14
2023-11-17,30.18,78.60,1,0.55
2023-11-17,30.24,74.10,1,4.23
2023-11-17,30.24,74.34,1,5.42
2023-11-17,30.24,74.40,2,14.54
2023-11-17,30.24,74.64,1,4.32
2023-11-17,30.24,74.82,1,2.60
2023-11-17,30.24,74.88,1,7.84
2023-11-17,30.24,74.94,2,6.55
2023-11-17,30.24,75.06,1,6.74
2023-11-17,30.24,75.12,1,2.56
2023-11-17,30.24,75.18,6,50.59
2023-11-17,30.24,75.24,3,29.79
2023-11-17,30.24,75.30,3,19.36
2023-11-17,30.24,75.36,1,10.35
2023-11-17,30.24,75.42,1,2.81
2023-11-17,30.24,75.48,5,50.09
2023-11-17,30.24,75.54,1,2.68
2023-11-17,30.24,75.60,5,25.52
2023-11-17,30.24,75.66,3,26.99
2023-11-17,30.24,75.72,1,3.01
2023-11-17,30.24,75.96,1,8.70
2023-11-17,30.30,74.22,1,3.80
2023-11-17,30.30,74.28,1,20.52
2023-11-17,30.30,74.64,2,19.43
2023-11-17,30.30,74.70,2,15.27
2023-11-17,30.30,75.00,1,4.64
2023-11-17,30.30,75.12,4,54.20
2023-11-17,30.30,75.24,3,12.60
2023-11-17,30.30,75.36,1,5.96
2023-11-17,30.30,75.42,2,5.14
2023-11-17,30.30,75.48,2,6.18
2023-11-17,30.30,75.54,2,14.64
2023-11-17,30.30,75.60,3,11.80
2023-11-17,30.30,75.72,4,20.52
2023-11-17,30.30,75.84,1,7.01
2023-11-17,30.30,75.96,3,24.03
2023-11-17,30.30,76.02,1,4.49
2023-11-17,30.30,76.20,1,15.96
2023-11-17,30.30,76.26,1,2.83
2023-11-17,30.30,77.28,1,1.98
2023-11-17,30.36,74.28,1,5.86
2023-11-17,30.36,74.40,1,9.49
2023-11-17,30.36,74.70,1,4.44
2023-11-17,30.36,74.82,2,24.02
2023-11-17,30.36,74.88,3,15.43
2023-11-17,30.36,74.94,5,46.10
2023-11-17,30.36,75.00,1,21.15
2023-11-17,30.36,75.06,7,33.31
2023-11-17,30.36,75.12,1,2.55
2023-11-17,30.36,75.24,1,2.91
2023-11-17,30.36,75.36,7,99.95
2023-11-17,30.36,75.42,3,11.49
2023-11-17,30.36,75.48,3,17.23
2023-11-17,30.36,75.54,1,12.04
2023-11-17,30.36,75.60,2,8.15
2023-11-17,30.36,75.66,3,9.96
2023-11-17,30.36,75.72,3,61.51
2023-11-17,30.36,75.78,1,9.34
2023-11-17,30.36,75.84,3,9.94
2023-11-17,30.36,75.90,2,5.87
2023-11-17,30.36,75.96,1,1.26
2023-11-17,30.36,76.26,1,5.79
2023-11-17,30.36,77.10,1,1.86
2023-11-17,30.42,74.16,1,7.62
2023-11-17,30.42,74.58,1,5.86
2023-11-17,30.42,74.64,4,27.35
2023-11-17,30.42,74.70,4,33.27
2023-11-17,30.42,74.76,3,39.86
2023-11-17,30.42,74.82,3,14.72
2023-11-17,30.42,74.88,3,18.89
2023-11-17,30.42,74.94,1,3.41
2023-11-17,30.42,75.00,2,21.79
2023-11-17,30.42,75.06,2,9.69
2023-11-17,30.42,75.12,2,6.43
2023-11-17,30.42,75.18,2,7.18
2023-11-17,30.42,75.24,2,14.44
2023-11-17,30.42,75.30,1,4.08
2023-11-17,30.42,75.36,1,6.49
2023-11-17,30.42,75.42,4,14.37
2023-11-17,30.42,75.48,3,9.17
2023-11-17,30.42,75.54,4,17.74
2023-11-17,30.42,75.60,3,14.75
2023-11-17,30.42,75.66,1,19.04
2023-11-17,30.42,75.72,2,17.35
2023-11-17,30.42,75.78,3,17.87
2023-11-17,30.42,75.84,1,2.07
2023-11-17,30.42,75.90,1,4.06
2023-11-17,30.48,74.16,1,19.42
2023-11-17,30.48,74.22,4,21.36
2023-11-17,30.48,74.28,2,14.70
2023-11-17,30.48,74.34,2,25.57
2023-11-17,30.48,74.64,5,30.15
2023-11-17,30.48,74.70,1,4.04
2023-11-17,30.48,74.76,5,114.29
2023-11-17,30.48,74.82,2,23.41
2023-11-17,30.48,74.88,9,64.61
2023-11-17,30.48,74.94,3,19.07
2023-11-17,30.48,75.00,3,15.81
2023-11-17,30.48,75.06,1,2.94
2023-11-17,30.48,75.12,3,43.92
2023-11-17,30.48,75.30,3,21.53
2023-11-17,30.48,75.36,3,16.99
2023-11-17,30.48,75.42,4,46.11
2023-11-17,30.48,75.48,3,11.35
2023-11-17,30.48,75.60,4,50.12
2023-11-17,30.48,75.66,5,26.35
2023-11-17,30.48,75.72,1,2.08
2023-11-17,30.48,75.84,2,13.86
2023-11-17,30.48,75.90,1,6.10
2023-11-17,30.48,75.96,1,1.89
2023-11-17,30.48,76.02,1,1.63
2023-11-17,30.48,76.20,2,15.04
2023-11-17,30.48,76.38,2,20.25
2023-11-17,30.54,74.10,7,27.79
2023-11-17,30.54,74.16,6,90.57
2023-11-17,30.54,74.22,7,80.09
2023-11-17,30.54,74.28,6,56.63
2023-11-17,30.54,74.40,3,27.27
2023-11-17,30.54,74.46,2,37.03
2023-11-17,30.54,74.52,1,8.05
2023-11-17,30.54,74.58,1,12.62
2023-11-17,30.54,74.64,2,18.26
2023-11-17,30.54,74.70,3,46.71
2023-11-17,30.54,74.76,2,10.04
2023-11-17,30.54,74.82,2,6.85
2023-11-17,30.54,74.88,4,34.27
2023-11-17,30.54,74.94,1,5.00
2023-11-17,30.54,75.00,1,24.06
2023-11-17,30.54,75.06,4,10.37
2023-11-17,30.54,75.12,2,5.82
2023-11-17,30.54,75.18,1,2.47
2023-11-17,30.54,75.24,8,22.14
2023-11-17,30.54,75.30,8,71.17
2023-11-17,30.54,75.36,2,10.49
2023-11-17,30.54,75.42,3,42.38
2023-11-17,30.54,75.60,1,1.97
2023-11-17,30.54,75.72,1,2.64
2023-11-17,30.54,75.84,2,37.90
2023-11-17,30.60,74.10,3,26.94
2023-11-17,30.60,74.16,5,24.21
2023-11-17,30.60,74.22,10,49.28
2023-11-17,30.60,74.28,7,47.63
2023-11-17,30.60,74.34,8,62.03
2023-11-17,30.60,74.40,2,19.46
2023-11-17,30.60,74.46,1,4.65
2023-11-17,30.60,74.52,3,16.08
2023-11-17,30.60,74.58,1,5.38
2023-11-17,30.60,74.64,2,15.11
2023-11-17,30.60,74.70,1,5.06
2023-11-17,30.60,74.76,1,10.87
2023-11-17,30.60,74.88,1,2.48
2023-11-17,30.60,74.94,9,68.95
2023-11-17,30.60,75.00,7,61.22
2023-11-17,30.60,75.06,5,19.80
2023-11-17,30.60,75.12,3,10.95
2023-11-17,30.60,75.18,5,23.62
2023-11-17,30.60,75.24,4,34.70
2023-11-17,30.60,75.30,1,20.86
2023-11-17,30.60,75.36,3,9.90
2023-11-17,30.60,75.48,2,11.81
2023-11-17,30.60,75.54,2,6.84
2023-11-17,30.60,75.60,1,2.39
2023-11-17,30.60,75.66,1,1.72
2023-11-17,30.60,75.90,1,2.98
2023-11-17,30.60,75.96,2,39.24
2023-11-17,30.60,78.06,1,4.16
2023-11-17,30.66,74.16,1,4.70
2023-11-17,30.66,74.22,1,5.65
2023-11-17,30.66,74.28,2,10.62
2023-11-17,30.66,74.34,4,71.59
2023-11-17,30.66,74.40,5,19.71
2023-11-17,30.66,74.46,4,20.83
2023-11-17,30.66,74.52,2,16.63
2023-11-17,30.66,74.58,2,7.98
2023-11-17,30.66,74.64,1,4.91
2023-11-17,30.66,74.70,3,45.72
2023-11-17,30.66,74.76,2,13.46
2023-11-17,30.66,74.82,1,1.70
2023-11-17,30.66,74.94,4,22.23
2023-11-17,30.66,75.00,2,19.32
2023-11-17,30.66,75.06,9,45.34
2023-11-17,30.66,75.12,3,9.36
2023-11-17,30.66,75.18,3,16.48
2023-11-17,30.66,75.24,6,26.41
2023-11-17,30.66,75.30,3,55.12
2023-11-17,30.66,75.36,2,16.33
2023-11-17,30.66,75.48,3,24.38
2023-11-17,30.66,75.54,4,25.26
2023-11-17,30.66,75.66,1,3.40
2023-11-17,30.66,75.72,2,31.06
2023-11-17,30.66,75.78,2,14.99
2023-11-17,30.72,74.22,2,27.24
2023-11-17,30.72,74.34,3,12.27
2023-11-17,30.72,74.40,2,8.80
2023-11-17,30.72,74.52,1,7.72
2023-11-17,30.72,74.58,1,2.39
2023-11-17,30.72,74.70,1,15.40
2023-11-17,30.72,74.76,2,24.66
2023-11-17,30.72,74.88,4,19.23
2023-11-17,30.72,74.94,4,28.12
2023-11-17,30.72,75.00,1,2.46
2023-11-17,30.72,75.06,3,24.50
2023-11-17,30.72,75.18,1,4.04
2023-11-17,30.72,75.30,2,20.06
2023-11-17,30.72,75.36,1,9.08
2023-11-17,30.72,75.48,1,6.84
2023-11-17,30.72,75.54,2,5.62
2023-11-17,30.72,75.60,1,15.01
2023-11-17,30.72,75.84,3,13.11
2023-11-17,30.72,75.90,1,2.24
2023-11-17,30.72,75.96,1,15.60
2023-11-17,30.72,76.02,1,2.10
2023-11-17,30.78,74.52,1,9.71
2023-11-17,30.78,74.58,6,30.60
2023-11-17,30.78,74.70,1,10.29
2023-11-17,30.78,74.76,1,6.88
2023-11-17,30.78,74.82,2,14.17
2023-11-17,30.78,74.88,3,15.05
2023-11-17,30.78,74.94,1,4.98
2023-11-17,30.78,75.00,2,12.48
2023-11-17,30.78,75.06,3,21.34
2023-11-17,30.78,75.12,1,2.97
2023-11-17,30.78,75.18,1,4.57
2023-11-17,30.78,75.24,5,22.00
2023-11-17,30.78,75.30,4,24.46
2023-11-17,30.78,75.42,1,3.61
2023-11-17,30.78,75.90,1,4.19
2023-11-17,30.78,76.26,1,4.38
2023-11-17,30.78,77.70,1,2.29
2023-11-17,30.84,74.40,2,19.04
2023-11-17,30.84,74.46,3,15.62
2023-11-17,30.84,74.52,1,2.37
2023-11-17,30.84,74.64,1,3.00
2023-11-17,30.84,74.70,1,4.02
2023-11-17,30.84,74.76,3,15.04
2023-11-17,30.84,74.94,2,15.57
2023-11-17,30.84,75.06,2,10.06
2023-11-17,30.84,75.12,2,8.27
2023-11-17,30.84,75.18,4,19.49
2023-11-17,30.84,75.24,3,24.31
2023-11-17,30.84,75.30,3,40.41
2023-11-17,30.84,75.36,5,55.47
2023-11-17,30.84,75.60,3,15.40
2023-11-17,30.84,75.78,2,4.77
2023-11-17,30.84,76.02,1,8.94
2023-11-17,30.90,74.40,1,3.18
2023-11-17,30.90,74.46,1,12.71
2023-11-17,30.90,74.52,2,8.84
2023-11-17,30.90,74.58,4,47.75
2023-11-17,30.90,74.64,1,10.45
2023-11-17,30.90,74.70,2,10.05
2023-11-17,30.90,74.94,4,58.82
2023-11-17,30.90,75.00,2,15.49
2023-11-17,30.90,75.06,1,5.69
2023-11-17,30.90,75.12,6,35.96
2023-11-17,30.90,75.18,1,5.00
2023-11-17,30.90,75.24,4,17.20
2023-11-17,30.90,75.30,4,22.53
2023-11-17,30.90,75.36,4,14.15
2023-11-17,30.90,75.54,4,26.05
2023-11-17,30.90,75.60,1,3.27
2023-11-17,30.90,76.32,1,2.39
2023-11-17,30.90,77.94,1,2.00
2023-11-17,30.96,74.70,1,3.86
2023-11-17,30.96,74.82,1,18.03
2023-11-17,30.96,74.94,1,2.59
2023-11-17,30.96,75.00,2,6.18
2023-11-17,30.96,75.06,3,18.19
2023-11-17,30.96,75.12,3,8.86
2023-11-17,30.96,75.18,5,19.28
2023-11-17,30.96,75.24,2,21.98
2023-11-17,30.96,75.30,2,17.17
2023-11-17,30.96,75.36,1,4.72
2023-11-17,30.96,75.42,2,14.55
2023-11-17,30.96,75.48,5,28.97
2023-11-17,30.96,75.54,3,10.20
2023-11-17,30.96,75.60,1,2.30
2023-11-17,30.96,75.66,1,2.91
2023-11-17,30.96,75.72,2,33.71
2023-11-17,30.96,75.90,1,3.58
2023-11-17,30.96,75.96,1,2.11
2023-11-17,30.96,76.08,1,2.67
2023-11-17,30.96,77.88,2,3.01
2023-11-17,31.02,74.76,2,5.57
2023-11-17,31.02,74.82,1,10.24
2023-11-17,31.02,74.94,2,6.70
2023-11-17,31.02,75.00,1,10.14
